year,l_under_0.1,l_0.2-0.4,l_0.5-0.7,l_0.8-1.0,l_1.1-1.5,l_1.6-2.0
2014-09-21,143343.60127476533,919012.4137976994,2556532.701767979,5450368.737472633,4359547.539450189,144136.40430639614
2014-09-22,143382.81848138318,919268.8910004469,2557442.9820771716,5452307.069396928,4360999.097668255,144177.92596855367
2014-09-23,143421.89110319232,919524.3730394444,2558350.797177025,5454240.453234686,4362446.045232527,144219.24890932773
2014-09-24,143460.8191401927,919778.8599146914,2559256.1470675394,5456168.888985909,4363888.382143007,144260.37312871823
2014-09-25,143499.60259238438,920032.3516261881,2560159.0317487153,5458092.376650594,4365326.10839969,144301.29862672524
2014-09-26,143538.2414597673,920284.8481739344,2561059.451220551,5460010.916228742,4366759.224002581,144342.02540334873
2014-09-27,143576.73574234152,920536.3495579306,2561957.405483049,5461924.507720354,4368187.728951678,144382.55345858878
2014-09-28,143615.08544010695,920786.8557781765,2562852.8945362065,5463833.151125429,4369611.623246981,144422.88279244525
2014-09-29,143653.2905530637,921036.3668346718,2563745.9183800262,5465736.846443968,4371030.906888489,144463.0134049182
2014-09-30,143691.35108121173,921284.8827274168,2564636.4770145062,5467635.59367597,4372445.579876203,144502.94529600767
2014-10-01,143729.267024551,921532.4034564116,2565524.5704396474,5469529.392821435,4373855.642210123,144542.67846571363
2014-10-02,143767.03838308147,921778.9290216558,2566410.1986554484,5471418.243880362,4375261.09389025,144582.21291403606
2014-10-03,143804.66515680327,922024.4594231499,2567293.3616619115,5473302.146852753,4376661.934916582,144621.54864097497
2014-10-04,143842.14734571634,922268.9946608937,2568174.0594590353,5475181.101738608,4378058.165289121,144660.6856465304
2014-10-05,143879.48494982067,922512.5347348871,2569052.2920468203,5477055.108537926,4379449.785007865,144699.62393070234
2014-10-06,143916.67796911628,922755.0796451301,2569928.059425265,5478924.167250708,4380836.794072815,144738.3634934907
2014-10-07,143953.72640360313,922996.629391623,2570801.361594372,5480788.277876953,4382219.192483972,144776.90433489557
2014-10-08,143990.63025328124,923237.1839743652,2571672.1985541387,5482647.440416659,4383596.980241333,144815.24645491695
2014-10-09,144027.38951815068,923476.7433933575,2572540.570304568,5484501.65486983,4384970.157344903,144853.3898535548
2014-10-10,144064.00419821133,923715.3076485991,2573406.4768456565,5486350.921236466,4386338.723794676,144891.33453080917
2014-10-11,144100.47429346325,923952.8767400907,2574269.9181774072,5488195.239516563,4387702.679590657,144929.08048668003
2014-10-12,144136.79980390644,924189.4506678317,2575130.8942998177,5490034.609710123,4389062.024732844,144966.62772116734
2014-10-13,144172.9807295409,924425.0294318222,2575989.4052128894,5491869.0318171475,4390416.759221234,145003.97623427116
2014-10-14,144209.01707036662,924659.6130320627,2576845.4509166228,5493698.505837634,4391766.883055833,145041.12602599143
2014-10-15,144244.90882638362,924893.2014685527,2577699.031411016,5495523.031771584,4393112.396236638,145078.07709632823
2014-10-16,144280.65599759185,925125.7947412925,2578550.1466960707,5497342.609618999,4394453.298763648,145114.82944528153
2014-10-17,144316.2585839914,925357.3928502819,2579398.7967717866,5499157.239379876,4395789.590636864,145151.38307285128
2014-10-18,144351.71658558218,925587.995795521,2580244.981638163,5500966.921054216,4397121.271856287,145187.73797903754
2014-10-19,144387.03000236425,925817.6035770096,2581088.7012952,5502771.654642019,4398448.3424219135,145223.8941638403
2014-10-20,144422.19883433753,926046.216194748,2581929.9557428984,5504571.440143284,4399770.802333748,145259.8516272595
2014-10-21,144457.22308150213,926273.8336487361,2582768.7449812577,5506366.277558016,4401088.651591789,145295.61036929523
2014-10-22,144492.102743858,926500.4559389737,2583605.0690102777,5508156.166886209,4402401.890196035,145331.17038994745
2014-10-23,144526.8378214051,926726.0830654611,2584438.9278299585,5509941.108127865,4403710.518146487,145366.53168921618
2014-10-24,144561.4283141435,926950.7150281983,2585270.321440301,5511721.101282985,4405014.535443145,145401.69426710135
2014-10-25,144595.87422207315,927174.3518271849,2586099.2498413036,5513496.1463515675,4406313.942086009,145436.65812360303
2014-10-26,144630.17554519407,927396.9934624213,2586925.7130329674,5515266.243333614,4407608.738075079,145471.42325872122
2014-10-27,144664.33228350626,927618.6399339074,2587749.711015292,5517031.392229124,4408898.923410355,145505.98967245588
2014-10-28,144698.3444370097,927839.2912416433,2588571.2437882777,5518791.593038097,4410184.498091837,145540.35736480702
2014-10-29,144732.2120057044,928058.9473856285,2589390.3113519237,5520546.845760532,4411465.462119524,145574.52633577463
2014-10-30,144765.9349895904,928277.6083658637,2590206.913706232,5522297.150396432,4412741.815493419,145608.49658535875
2014-10-31,144799.51338866763,928495.2741823483,2591021.0508512,5524042.5069457935,4414013.558213518,145642.2681135594
2014-11-01,144832.94720293613,928711.9448350827,2591832.7227868293,5525782.91540862,4415280.690279825,145675.84092037647
2014-11-02,144866.23643239596,928927.6203240668,2592641.9295131196,5527518.375784908,4416543.211692337,145709.21500581008
2014-11-03,144899.381077047,929142.3006493006,2593448.6710300706,5529248.888074662,4417801.122451054,145742.39036986016
2014-11-04,144932.3811368893,929355.9858107839,2594252.9473376824,5530974.452277876,4419054.4225559775,145775.3670125267
2014-11-05,144965.23661192285,929568.6758085169,2595054.7584359553,5532695.068394555,4420303.112007108,145808.14493380976
2014-11-06,144997.94750214778,929780.3706424999,2595854.1043248894,5534410.736424698,4421547.190804445,145840.72413370933
2014-11-07,145030.51380756384,929991.070312732,2596650.9850044837,5536121.456368302,4422786.658947986,145873.10461222535
2014-11-08,145062.93552817125,930200.7748192141,2597445.4004747397,5537827.228225371,4424021.516437734,145905.28636935787
2014-11-09,145095.21266396987,930409.4841619459,2598237.350735656,5539528.051995902,4425251.763273687,145937.26940510687
2014-11-10,145127.3452149598,930617.1983409274,2599026.8357872334,5541223.927679898,4426477.399455847,145969.0537194724
2014-11-11,145159.33318114094,930823.9173561584,2599813.855629471,5542914.855277356,4427698.424984212,146000.63931245435
2014-11-12,145191.1765625134,931029.6412076389,2600598.410262371,5544600.834788277,4428914.839858784,146032.02618405284
2014-11-13,145222.8753590771,931234.3698953693,2601380.499685931,5546281.866212662,4430126.644079562,146063.21433426783
2014-11-14,145254.42957083212,931438.1034193495,2602160.1239001527,5547957.949550511,4431333.837646546,146094.20376309927
2014-11-15,145285.83919777835,931640.8417795792,2602937.2829050343,5549629.084801821,4432536.420559735,146124.99447054722
2014-11-16,145317.10423991585,931842.5849760587,2603711.9767005774,5551295.271966596,4433734.392819131,146155.58645661167
2014-11-17,145348.22469724464,932043.3330087876,2604484.2052867813,5552956.511044834,4434927.754424733,146185.9797212926
2014-11-18,145379.20056976465,932243.0858777664,2605253.968663646,5554612.802036534,4436116.505376541,146216.17426459
2014-11-19,145410.031857476,932441.843582995,2606021.266831172,5556264.1449417,4437300.645674555,146246.17008650393
2014-11-20,145440.71856037856,932639.6061244729,2606786.0997893587,5557910.539760327,4438480.175318774,146275.9671870343
2014-11-21,145471.26067847238,932836.3735022006,2607548.467538206,5559551.986492417,4439655.094309199,146305.56556618115
2014-11-22,145501.6582117575,933032.145716178,2608308.370077715,5561188.485137971,4440825.402645831,146334.96522394454
2014-11-23,145531.91116023384,933226.9227664049,2609065.8074078835,5562820.035696988,4441991.100328668,146364.16616032436
2014-11-24,145562.01952390152,933420.7046528817,2609820.779528714,5564446.638169468,4443152.187357713,146393.16837532073
2014-11-25,145591.9833027604,933613.491375608,2610573.286440205,5566068.292555412,4444308.663732962,146421.97186893353
2014-11-26,145621.8024968106,933805.2829345843,2611323.3281423575,5567684.998854821,4445460.5294544175,146450.5766411629
2014-11-27,145651.47710605199,933996.0793298099,2612070.9046351705,5569296.757067691,4446607.784522079,146478.9826920087
2014-11-28,145681.00713048474,934185.8805612853,2612816.015918644,5570903.567194024,4447750.428935946,146507.190021471
2014-11-29,145710.39257010867,934374.6866290102,2613558.6619927785,5572505.42923382,4448888.46269602,146535.19862954976
2014-11-30,145739.6334249239,934562.4975329849,2614298.8428575746,5574102.343187081,4450021.885802299,146563.00851624503
2014-12-01,145768.72969493043,934749.3132732094,2615036.558513031,5575694.309053804,4451150.698254785,146590.61968155683
2014-12-02,145797.68138012817,934935.1338496833,2615771.8089591484,5577281.3268339895,4452274.900053475,146618.03212548504
2014-12-03,145826.4884805172,935119.9592624072,2616504.5941959275,5578863.3965276405,4453394.491198373,146645.2458480298
2014-12-04,145855.15099609754,935303.7895113807,2617234.9142233673,5580440.518134754,4454509.471689478,146672.26084919105
2014-12-05,145883.66892686908,935486.6245966036,2617962.769041467,5582012.69165533,4455619.841526786,146699.07712896875
2014-12-06,145912.04227283192,935668.4645180763,2618688.158650228,5583579.91708937,4456725.600710301,146725.694687363
2014-12-07,145940.271033986,935849.3092757986,2619411.0830496503,5585142.194436871,4457826.749240022,146752.11352437368
2014-12-08,145968.35521033139,936029.1588697706,2620131.542239733,5586699.523697838,4458923.287115949,146778.33364000084
2014-12-09,145996.294801868,936208.0132999924,2620849.5362204774,5588251.9048722675,4460015.214338083,146804.35503424454
2014-12-10,146024.0898085959,936385.8725664639,2621565.0649918816,5589799.33796016,4461102.530906422,146830.17770710468
2014-12-11,146051.74023051505,936562.7366691848,2622278.128553948,5591341.822961515,4462185.236820967,146855.80165858133
2014-12-12,146079.2460676255,936738.6056081557,2622988.7269066744,5592879.359876336,4463263.332081719,146881.22688867452
2014-12-13,146106.6073199272,936913.479383376,2623696.8600500617,5594411.948704616,4464336.816688675,146906.4533973841
2014-12-14,146133.82398742015,937087.3579948461,2624402.5279841106,5595939.589446363,4465405.690641839,146931.48118471022
2014-12-15,146160.89607010438,937260.2414425656,2625105.73070882,5597462.282101572,4466469.953941208,146956.31025065284
2014-12-16,146187.82356797988,937432.1297265352,2625806.4682241906,5598980.026670244,4467529.606586784,146980.94059521196
2014-12-17,146214.60648104665,937603.0228467542,2626504.7405302217,5600492.823152379,4468584.648578565,147005.37221838752
2014-12-18,146241.24480930468,937772.9208032229,2627200.5476269135,5602000.671547978,4469635.079916552,147029.6051201796
2014-12-19,146267.73855275396,937941.8235959412,2627893.889514267,5603503.57185704,4470680.900600744,147053.63930058817
2014-12-20,146294.0877113945,938109.7312249093,2628584.766192281,5605001.524079565,4471722.110631144,147077.47475961322
2014-12-21,146320.29228522634,938276.643690127,2629273.1776609556,5606494.528215553,4472758.710007749,147101.11149725475
2014-12-22,146346.35227424942,938442.5609915945,2629959.1239202917,5607982.584265005,4473790.69873056,147124.5495135128
2014-12-23,146372.26767846377,938607.4831293114,2630642.604970288,5609465.692227919,4474818.076799577,147147.7888083873
2014-12-24,146398.03849786942,938771.4101032784,2631323.620810946,5610943.852104299,4475840.844214801,147170.8293818783
2014-12-25,146423.6647324663,938934.3419134945,2632002.1714422647,5612417.06389414,4476859.000976229,147193.6712339858
2014-12-26,146449.14638225446,939096.2785599605,2632678.256864244,5613885.327597443,4477872.547083864,147216.3143647098
2014-12-27,146474.48344723388,939257.2200426762,2633351.877076884,5615348.643214211,4478881.4825377045,147238.75877405025
2014-12-28,146499.67592740458,939417.1663616416,2634023.0320801856,5616807.010744442,4479885.807337752,147261.00446200723
2014-12-29,146524.7238227665,939576.1175168566,2634691.7218741477,5618260.430188137,4480885.521484004,147283.05142858066
2014-12-30,146549.62713331974,939734.0735083214,2635357.946458771,5619708.901545294,4481880.624976464,147304.89967377062
2014-12-31,146574.38585906423,939891.0343360357,2636021.705834055,5621152.4248159155,4482871.1178151285,147326.54919757706
2015-01-01,146599.0,940047.0,2636683.0,5622591.0,4483857.0,147348.0
2015-01-02,146623.46955612703,940201.9705002136,2637341.828956606,5624024.627097548,4484838.271531077,147369.2520810394
2015-01-03,146647.79452744528,940355.9458366769,2637998.1927038725,5625453.306108557,4485814.932408359,147390.30544069526
2015-01-04,146671.97491395485,940508.92600939,2638652.0912418,5626877.037033031,4486786.982631848,147411.16007896766
2015-01-05,146696.0107156557,940660.9110183527,2639303.524570389,5628295.819870969,4487754.422201544,147431.81599585654
2015-01-06,146719.90193254774,940811.9008635652,2639952.4926896384,5629709.654622369,4488717.251117445,147452.27319136192
2015-01-07,146743.64856463112,940961.8955450271,2640598.9955995493,5631118.541287233,4489675.469379551,147472.53166548375
2015-01-08,146767.25061190574,941110.8950627388,2641243.0333001204,5632522.479865559,4490629.0769878635,147492.5914182221
2015-01-09,146790.70807437162,941258.8994167004,2641884.6057913527,5633921.47035735,4491578.073942383,147512.45244957693
2015-01-10,146814.02095202875,941405.9086069113,2642523.7130732457,5635315.512762602,4492522.460243107,147532.11475954822
2015-01-11,146837.18924487717,941551.9226333719,2643160.355145799,5636704.607081319,4493462.235890037,147551.578348136
2015-01-12,146860.21295291683,941696.9414960821,2643794.532009014,5638088.7533134995,4494397.4008831745,147570.8432153403
2015-01-13,146883.09207614782,941840.9651950423,2644426.2436628905,5639467.951459143,4495327.955222517,147589.90936116112
2015-01-14,146905.82661457002,941983.9937302521,2645055.4901074274,5640842.20151825,4496253.898908066,147608.7767855984
2015-01-15,146928.41656818351,942126.0271017116,2645682.2713426254,5642211.5034908205,4497175.2319398215,147627.44548865216
2015-01-16,146950.86193698825,942267.0653094205,2646306.5873684837,5643575.857376853,4498091.954317781,147645.9154703224
2015-01-17,146973.16272098426,942407.1083533792,2646928.4381850036,5644935.263176348,4499004.066041948,147664.18673060913
2015-01-18,146995.31892017156,942546.1562335878,2647547.8237921842,5646289.7208893085,4499911.567112321,147682.25926951237
2015-01-19,147017.3305345501,942684.2089500458,2648164.744190025,5647639.230515731,4500814.4575288985,147700.13308703207
2015-01-20,147039.19756411988,942821.2665027534,2648779.1993785277,5648983.792055616,4501712.737291684,147717.8081831683
2015-01-21,147060.92000888096,942957.3288917107,2649391.1893576905,5650323.405508965,4502606.406400674,147735.28455792097
