year,r_under_0.1,r_0.2-0.4,r_0.5-0.7,r_0.8-1.0,r_1.1-1.5,r_1.6-2.0
2016-12-07,151832.37029281002,966457.6804685686,2809593.6398430644,6088901.200127764,4603590.976232449,118516.27373592573
2016-12-08,151828.8288035381,966471.2270606008,2809778.8484678105,6089327.75755627,4603694.668874953,118493.72457843063
2016-12-09,151825.27453739612,966484.6958350684,2809964.0475743506,6089754.364531973,4603798.587209809,118471.20360494037
2016-12-10,151821.70749438409,966498.0867919713,2810149.237162685,6090181.021054875,4603902.731237013,118448.71081545492
2016-12-11,151818.12767450203,966511.3999313099,2810334.417232814,6090607.727124978,4604007.100956567,118426.24620997433
2016-12-12,151814.53507774996,966524.6352530839,2810519.587784737,6091034.482742277,4604111.696368471,118403.80978849858
2016-12-13,151810.92970412778,966537.792757293,2810704.748818454,6091461.287906776,4604216.517472724,118381.40155102765
2016-12-14,151807.31155363563,966550.8724439377,2810889.900333966,6091888.142618475,4604321.5642693285,118359.0214975616
2016-12-15,151803.6806262734,966563.8743130178,2811075.042331272,6092315.046877369,4604426.836758282,118336.66962810035
2016-12-16,151800.03692204115,966576.7983645335,2811260.174810372,6092742.000683464,4604532.334939584,118314.34594264395
2016-12-17,151796.38044093887,966589.6445984843,2811445.297771266,6093169.004036756,4604638.058813237,118292.05044119239
2016-12-18,151792.71118296657,966602.413014871,2811630.411213956,6093596.05693725,4604744.0083792405,118269.78312374571
2016-12-19,151789.0291481242,966615.1036136928,2811815.515138439,6094023.159384941,4604850.183637592,118247.54399030384
2016-12-20,151785.3343364118,966627.71639495,2812000.6095447163,6094450.311379829,4604956.584588294,118225.3330408668
2016-12-21,151781.62674782934,966640.2513586428,2812185.6944327876,6094877.512921919,4605063.211231345,118203.1502754346
2016-12-22,151777.90638237685,966652.7085047709,2812370.7698026537,6095304.764011205,4605170.063566747,118180.99569400726
2016-12-23,151774.17324005437,966665.0878333345,2812555.8356543146,6095732.064647691,4605277.141594499,118158.86929658479
2016-12-24,151770.42732086178,966677.3893443332,2812740.8919877685,6096159.414831374,4605384.445314599,118136.77108316708
2016-12-25,151766.6686247992,966689.6130377677,2812925.9388030176,6096586.814562258,4605491.974727051,118114.70105375428
2016-12-26,151762.89715186658,966701.7589136375,2813110.976100061,6097014.263840339,4605599.729831851,118092.65920834627
2016-12-27,151759.1129020639,966713.8269719427,2813296.003878898,6097441.762665619,4605707.710629002,118070.64554694314
2016-12-28,151755.31587539118,966725.8172126833,2813481.0221395297,6097869.311038098,4605815.917118502,118048.66006954483
2016-12-29,151751.50607184845,966737.7296358594,2813666.0308819558,6098296.908957776,4605924.349300352,118026.70277615136
2016-12-30,151747.6834914357,966749.564241471,2813851.030106176,6098724.556424651,4606033.0071745515,118004.77366676275
2016-12-31,151743.84813415288,966761.3210295178,2814036.0198121914,6099152.253438728,4606141.890741101,117982.87274137896
2017-01-01,151740.0,966773.0,2814221.0,6099580.0,4606251.0,117961.0
2017-01-02,151736.1390889771,966784.6011529178,2814405.9706696034,6100007.796108473,4606360.334951249,117939.15544262591
2017-01-03,151732.26540108415,966796.1244882711,2814590.9318210008,6100435.6417641435,4606469.895594847,117917.33906925663
2017-01-04,151728.37893632115,966807.5700060595,2814775.883454192,6100863.536967012,4606579.681930795,117895.55087989221
2017-01-05,151724.47969468817,966818.9377062835,2814960.8255691784,6101291.48171708,4606689.693959094,117873.79087453263
2017-01-06,151720.5676761851,966830.2275889431,2815145.758165959,6101719.476014348,4606799.9316797415,117852.05905317789
2017-01-07,151716.64288081203,966841.4396540378,2815330.6812445335,6102147.519858813,4606910.395092739,117830.35541582797
2017-01-08,151712.70530856887,966852.5739015681,2815515.5948049026,6102575.613250476,4607021.084198086,117808.67996248291
2017-01-09,151708.75495945572,966863.6303315337,2815700.4988470655,6103003.75618934,4607131.998995784,117787.0326931427
2017-01-10,151704.7918334725,966874.6089439348,2815885.3933710232,6103431.9486754015,4607243.13948583,117765.41360780732
2017-01-11,151700.8159306193,966885.5097387716,2816070.278376776,6103860.190708663,4607354.5056682285,117743.82270647681
2017-01-12,151696.82725089596,966896.3327160433,2816255.1538643213,6104288.482289121,4607466.097542974,117722.25998915106
2017-01-13,151692.82579430265,966907.0778757506,2816440.019833661,6104716.823416778,4607577.915110069,117700.72545583021
2017-01-14,151688.81156083933,966917.7452178936,2816624.8762847963,6105145.214091634,4607689.958369516,117679.21910651421
2017-01-15,151684.78455050592,966928.3347424717,2816809.7232177258,6105573.65431369,4607802.227321312,117657.74094120302
2017-01-16,151680.7447633025,966938.8464494855,2816994.560632449,6106002.144082943,4607914.721965457,117636.2909598967
2017-01-17,151676.692199229,966949.2803389345,2817179.3885289663,6106430.683399396,4608027.442301952,117614.86916259519
2017-01-18,151672.62685828548,966959.6364108189,2817364.2069072784,6106859.272263046,4608140.388330797,117593.47554929854
2017-01-19,151668.54874047195,966969.9146651386,2817549.0157673843,6107287.910673896,4608253.560051992,117572.1101200067
2017-01-20,151664.45784578836,966980.1151018942,2817733.815109285,6107716.5986319445,4608366.957465536,117550.77287471974
2017-01-21,151660.35417423476,966990.237721085,2817918.6049329797,6108145.336137191,4608480.580571431,117529.4638134376
2017-01-22,151656.23772581108,967000.2825227111,2818103.385238469,6108574.123189637,4608594.429369674,117508.18293616032
2017-01-23,151652.10850051735,967010.2495067726,2818288.1560257515,6109002.95978928,4608708.503860267,117486.93024288784
2017-01-24,151647.96649835363,967020.1386732697,2818472.9172948296,6109431.845936123,4608822.804043211,117465.70573362024
2017-01-25,151643.81171931984,967029.950022202,2818657.669045702,6109860.781630166,4608937.329918505,117444.50940835747
2017-01-26,151639.64416341606,967039.68355357,2818842.411278368,6110289.766871406,4609052.081486148,117423.34126709955
2017-01-27,151635.46383064214,967049.339267373,2819027.143992828,6110718.801659844,4609167.0587461395,117402.20130984642
2017-01-28,151631.27072099826,967058.9171636117,2819211.8671890832,6111147.885995482,4609282.261698483,117381.08953659819
2017-01-29,151627.06483448434,967068.417242286,2819396.580867132,6111577.0198783185,4609397.690343175,117360.00594735477
2017-01-30,151622.84617110036,967077.8395033954,2819581.285026976,6112006.203308353,4609513.344680217,117338.95054211619
2017-01-31,151618.61473084637,967087.1839469405,2819765.9796686135,6112435.436285588,4609629.224709609,117317.92332088247
2017-02-01,151614.37051372233,967096.4505729207,2819950.6647920455,6112864.718810019,4609745.3304313505,117296.92428365357
2017-02-02,151610.11351972824,967105.6393813366,2820135.3403972723,6113294.050881651,4609861.661845442,117275.95343042952
2017-02-03,151605.8437488641,967114.7503721877,2820320.0064842924,6113723.43250048,4609978.218951882,117255.01076121029
2017-02-04,151601.56120112995,967123.7835454745,2820504.663053107,6114152.863666508,4610095.001750672,117234.09627599594
2017-02-05,151597.26587652578,967132.7389011965,2820689.3101037163,6114582.344379736,4610212.010241814,117213.20997478641
2017-02-06,151592.95777505153,967141.6164393541,2820873.9476361205,6115011.874640162,4610329.244425304,117192.35185758174
2017-02-07,151588.63689670723,967150.4161599468,2821058.575650317,6115441.454447784,4610446.704301144,117171.52192438186
2017-02-08,151584.30324149292,967159.1380629753,2821243.1941463095,6115871.083802609,4610564.389869334,117150.72017518687
2017-02-09,151579.95680940858,967167.7821484391,2821427.803124096,6116300.76270463,4610682.301129874,117129.9466099967
2017-02-10,151575.59760045417,967176.3484163381,2821612.4025836764,6116730.491153849,4610800.438082762,117109.20122881136
2017-02-11,151571.22561462974,967184.8368666727,2821796.9925250513,6117160.269150268,4610918.800728001,117088.48403163088
2017-02-12,151566.84085193527,967193.2474994427,2821981.5729482207,6117590.096693886,4611037.38906559,117067.79501845522
2017-02-13,151562.4433123708,967201.5803146483,2822166.1438531843,6118019.973784704,4611156.203095529,117047.13418928444
2017-02-14,151558.03299593623,967209.835312289,2822350.705239942,6118449.900422718,4611275.242817817,117026.50154411845
2017-02-15,151553.60990263164,967218.0124923652,2822535.2571084937,6118879.876607931,4611394.508232455,117005.89708295732
2017-02-16,151549.174032457,967226.1118548767,2822719.79945884,6119309.902340344,4611513.999339443,116985.32080580104
2017-02-17,151544.72538541237,967234.1333998239,2822904.332290981,6119739.977619955,4611633.71613878,116964.77271264959
2017-02-18,151540.26396149767,967242.0771272065,2823088.8556049154,6120170.102446764,4611753.658630468,116944.25280350298
2017-02-19,151535.78976071294,967249.9430370245,2823273.369400645,6120600.276820773,4611873.826814504,116923.76107836122
2017-02-20,151531.30278305814,967257.731129278,2823457.8736781683,6121030.50074198,4611994.220690891,116903.29753722431
2017-02-21,151526.80302853335,967265.4414039667,2823642.3684374867,6121460.774210386,4612114.840259628,116882.86218009223
2017-02-22,151522.2904971385,967273.0738610909,2823826.853678599,6121891.09722599,4612235.685520714,116862.45500696498
2017-02-23,151517.7651888736,967280.6285006505,2824011.3294015047,6122321.469788793,4612356.75647415,116842.07601784257
2017-02-24,151513.2271037387,967288.1053226457,2824195.795606206,6122751.891898795,4612478.053119937,116821.72521272502
2017-02-25,151508.67624173372,967295.504327076,2824380.2522927006,6123182.363555995,4612599.575458071,116801.40259161226
2017-02-26,151504.11260285872,967302.825513942,2824564.69946099,6123612.884760395,4612721.323488558,116781.10815450441
2017-02-27,151499.53618711367,967310.0688832434,2824749.137111074,6124043.455511993,4612843.297211393,116760.84190140136
2017-02-28,151494.9469944986,967317.2344349802,2824933.5652429517,6124474.075810788,4612965.496626577,116740.60383230317
2017-03-01,151490.34502501346,967324.3221691521,2825117.983856623,6124904.745656783,4613087.921734111,116720.39394720978
2017-03-02,151485.7302786583,967331.3320857597,2825302.3929520897,6125335.4650499765,4613210.572533996,116700.21224612127
2017-03-03,151481.10275543312,967338.2641848028,2825486.7925293506,6125766.233990369,4613333.44902623,116680.05872903758
2017-03-04,151476.46245533793,967345.1184662813,2825671.182588406,6126197.052477961,4613456.551210815,116659.93339595878
2017-03-05,151471.80937837262,967351.8949301951,2825855.5631292555,6126627.920512751,4613579.879087748,116639.83624688476
2017-03-06,151467.14352453733,967358.5935765443,2826039.9341518986,6127058.838094739,4613703.432657031,116619.7672818156
2017-03-07,151462.46489383196,967365.214405329,2826224.2956563365,6127489.805223926,4613827.211918664,116599.72650075128
2017-03-08,151457.77348625657,967371.7574165491,2826408.6476425687,6127920.821900311,4613951.2168726465,116579.7139036918
2017-03-09,151453.06930181116,967378.2226102047,2826592.9901105957,6128351.888123896,4614075.44751898,116559.72949063718
2017-03-10,151448.3523404957,967384.6099862957,2826777.323060416,6128783.003894679,4614199.903857662,116539.77326158737
2017-03-11,151443.6226023102,967390.9195448221,2826961.6464920314,6129214.169212661,4614324.585888695,116519.84521654244
2017-03-12,151438.88008725466,967397.1512857839,2827145.960405441,6129645.384077841,4614449.493612076,116499.9453555023
2017-03-13,151434.12479532906,967403.3052091809,2827330.2648006445,6130076.648490219,4614574.627027808,116480.07367846702
2017-03-14,151429.35672653347,967409.3813150137,2827514.5596776423,6130507.962449798,4614699.986135889,116460.23018543658
2017-03-15,151424.5758808678,967415.3796032818,2827698.8450364345,6130939.325956575,4614825.57093632,116440.414876411
2017-03-16,151419.7822583321,967421.3000739852,2827883.120877021,6131370.739010549,4614951.381429101,116420.62775139023
2017-03-17,151414.97585892637,967427.1427271242,2828067.387199402,6131802.201611724,4615077.417614232,116400.86881037433
2017-03-18,151410.15668265062,967432.9075626985,2828251.644003577,6132233.713760096,4615203.679491712,116381.13805336325
2017-03-19,151405.32472950482,967438.5945807083,2828435.8912895466,6132665.275455667,4615330.167061543,116361.43548035703
2017-03-20,151400.47999948895,967444.2037811533,2828620.12905731,6133096.886698436,4615456.880323722,116341.76109135561
2017-03-21,151395.62249260308,967449.735164034,2828804.3573068683,6133528.547488405,4615583.819278252,116322.11488635908
2017-03-22,151390.75220884715,967455.18872935,2828988.5760382204,6133960.257825572,4615710.983925132,116302.49686536737
2017-03-23,151385.8691482212,967460.5644771014,2829172.785251367,6134392.017709938,4615838.374264361,116282.90702838049
2017-03-24,151380.9733107252,967465.8624072883,2829356.9849463077,6134823.827141503,4615965.99029594,116263.34537539846
2017-03-25,151376.06469635916,967471.0825199105,2829541.1751230434,6135255.686120265,4616093.832019868,116243.81190642127
2017-03-26,151371.14330512309,967476.2248149682,2829725.355781573,6135687.594646228,4616221.899436147,116224.30662144892
2017-03-27,151366.20913701697,967481.2892924611,2829909.5269218963,6136119.552719388,4616350.192544775,116204.82952048139
2017-03-28,151361.26219204083,967486.2759523899,2830093.6885440145,6136551.560339747,4616478.711345754,116185.38060351874
2017-03-29,151356.30247019464,967491.1847947538,2830277.8406479266,6136983.617507305,4616607.455839081,116165.95987056091
2017-03-30,151351.3299714784,967496.0158195533,2830461.9832336335,6137415.724222061,4616736.426024759,116146.56732160793
2017-03-31,151346.34469589213,967500.769026788,2830646.116301134,6137847.880484017,4616865.621902785,116127.20295665978
2017-04-01,151341.34664343583,967505.4444164583,2830830.2398504294,6138280.08629317,4616995.043473163,116107.86677571647
2017-04-02,151336.33581410948,967510.0419885637,2831014.353881519,6138712.341649522,4617124.690735889,116088.55877877798
2017-04-03,151331.3122079131,967514.5617431048,2831198.4583944026,6139144.646553073,4617254.563690966,116069.27896584437
2017-04-04,151326.2758248467,967519.0036800813,2831382.553389081,6139577.001003824,4617384.662338391,116050.02733691558
2017-04-05,151321.22666491024,967523.3677994935,2831566.638865554,6140009.405001773,4617514.986678168,116030.80389199164
2017-04-06,151316.16472810376,967527.6541013407,2831750.71482382,6140441.85854692,4617645.536710294,116011.60863107254
2017-04-07,151311.09001442723,967531.8625856235,2831934.7812638814,6140874.361639266,4617776.31243477,115992.44155415829
